id,x,y,elevation,slope,road_density,gdp_per_capita,pop_density,river_dist,farmland_ratio,y_area_change,t1_PD,t1_AI,t1_CONN,t1_FRAC,t2_PD,t2_AI,t2_CONN,t2_FRAC,true_type,q_gdp,q_pop,q_interaction,interaction_type
153,15.0,30.0,116.28689375706331,5.6826052087257395,2.3609732795613696,10.516468225935823,391.07831666038817,0.7185641491957979,0.0,3.7296568408237167,2000.0,25.0,0.5,1.3652123889719707,2500.0,35.59322033898305,0.8,1.0459431618637296,expanding,0.9742567117259727,0.9761181419815048,0.9801392672207011,bivariate_enhancement
154,20.0,30.0,128.41844419154629,6.356580232863683,1.9514755474009309,16.850744227220602,380.2947162741811,0.002022707662338752,0.0,4.762024987980008,2000.0,25.0,0.3333333333333333,1.3652123889719707,400.0,56.25,1.0,1.2090619551221675,aggregating,0.9719124342338471,0.972916651741246,0.9779959538808664,bivariate_enhancement
155,25.0,30.0,219.64922954776893,11.424957197098275,0.7718491180168543,15.267012905067688,299.20068484642763,0.10120396037797338,0.0,4.838304230081105,769.2307692307693,44.44444444444444,0.5,1.2549471261506067,769.2307692307693,44.44444444444444,0.5,1.2549471261506067,stable,0.9706501012543226,0.9699909945481913,0.976999558212576,bivariate_enhancement
156,30.0,30.0,346.3036934477311,18.46131630265173,0.0,8.373571517035359,186.61893915757233,1.1571061565187961,0.09958145937996214,4.308926474327423,769.2307692307693,44.44444444444444,0.5,1.2549471261506067,769.2307692307693,44.44444444444444,0.5,1.2549471261506067,stable,0.970159412193264,0.9667630424559703,0.976696023416347,bivariate_enhancement
157,35.0,30.0,403.7561377578232,21.65311876432351,0.0,4.808974501581121,135.55009977082383,1.6600859472141927,0.1860324663589365,4.287462871410707,769.2307692307693,44.44444444444444,0.5,1.2549471261506067,769.2307692307693,44.44444444444444,0.5,1.2549471261506067,stable,0.970023306854386,0.9628354832099938,0.9767029436061909,bivariate_enhancement
158,40.0,30.0,378.16615856007115,20.231453253337286,0.08196830587184678,3.119587816700184,158.29674794660343,1.4995588513750746,0.23259294383055262,3.754625595799056,400.0,56.25,1.0,1.2090619551221675,10000.0,0.0,0.25,1.0,fragmenting,0.9698925844102944,0.9582683517255534,0.9769794578330939,bivariate_enhancement
159,45.0,30.0,342.99595323536346,18.277552957520193,0.49942890098818155,1.7151114815592354,189.55915267967694,0.0,0.29729759207102757,1.2325444451895278,2000.0,25.0,0.3333333333333333,1.3652123889719707,400.0,56.25,1.0,1.2090619551221675,aggregating,0.9695640948070784,0.9534990759648626,0.977555188105075,bivariate_enhancement
160,50.0,30.0,304.372679785569,16.131815543642723,0.0,4.620854998493501,223.89095130171643,0.0,0.3413992340506189,4.630257410160239,2000.0,25.0,0.3333333333333333,1.3652123889719707,400.0,56.25,1.0,1.2090619551221675,aggregating,0.9690250701796603,0.9490369533368238,0.9783666611805775,bivariate_enhancement
161,55.0,30.0,294.2000839389317,15.56667132994065,0.0,7.79002905237417,232.9332587209496,0.0,0.34134474833291895,3.174733036542386,2000.0,25.0,0.3333333333333333,1.3652123889719707,400.0,56.25,1.0,1.2090619551221675,aggregating,0.9685323037310275,0.9451881813267469,0.9792276023250008,bivariate_enhancement
162,60.0,30.0,237.1212409219453,12.395624495663627,0.0,3.2070064029134424,283.670008069382,0.0,0.3521027249241011,2.5244916111900526,2000.0,25.0,0.5,1.3652123889719707,2500.0,35.59322033898305,0.8,1.0459431618637296,expanding,0.9685636305035,0.9423079469972802,0.9799926977609392,bivariate_enhancement
163,65.0,30.0,190.55633477306841,9.808685265170467,0.0,0.0,325.0610357572725,4.894516608441319,0.35082619147745164,1.8639555712950222,2000.0,25.0,0.5,1.3652123889719707,2500.0,35.59322033898305,0.8,1.0459431618637296,expanding,0.9695070171988333,0.9412129519861577,0.9806847634193101,bivariate_enhancement
164,70.0,30.0,216.4862785581271,11.24923769767373,0.0,0.0,302.01219683722036,0.70723329193796,0.23120892650027278,1.4661257986713583,2000.0,25.0,0.5,1.3652123889719707,2500.0,35.59322033898305,0.8,1.0459431618637296,expanding,0.9713070030634436,0.9425045207802177,0.9813807696146879,bivariate_enhancement
165,75.0,30.0,242.47606246660249,12.693114581477916,0.4564810493277069,0.0,278.9101666963534,0.0,0.14101864454718233,2.3169365363189787,2000.0,25.0,0.3333333333333333,1.3652123889719707,400.0,56.25,1.0,1.2090619551221675,aggregating,0.9734069201125201,0.9455256835899393,0.9819956398334216,bivariate_enhancement
166,80.0,30.0,246.86038726718783,12.936688181510434,1.1932390470098189,0.0,275.01298909583306,0.0,0.061002302285656146,0.26569892769287456,769.2307692307693,44.44444444444444,0.5,1.2549471261506067,769.2307692307693,44.44444444444444,0.5,1.2549471261506067,stable,0.9750824300050462,0.9486356162495967,0.9823290076882574,bivariate_enhancement
167,85.0,30.0,244.94007611980862,12.830004228878257,1.927420343220731,0.0,276.71993233794785,0.0,0.0,-0.7280109975851092,400.0,56.25,1.0,1.2090619551221675,10000.0,0.0,0.25,1.0,fragmenting,0.975923333822612,0.9502510518718682,0.9822398917985055,bivariate_enhancement
168,90.0,30.0,252.6631343097746,13.2590630172097,1.8006520205997463,0.0,269.85499172464483,0.0,0.0,0.34538001503102034,400.0,56.25,1.0,1.2090619551221675,10000.0,0.0,0.25,1.0,fragmenting,0.97598481923953,0.9495949275452683,0.981750325483437,bivariate_enhancement
169,95.0,30.0,268.422333614195,14.1345740896775,0.9564256822855142,0.0,255.84681456516,0.0,0.0,0.632478192021944,2000.0,25.0,0.5,1.3652123889719707,2500.0,35.59322033898305,0.8,1.0459431618637296,expanding,0.9755905333350171,0.9470669179859956,0.9811378121091083,bivariate_enhancement
170,100.0,30.0,361.2794390953987,19.293302171966594,0.36979516978664795,0.0,173.30716524853452,0.0,0.10688450535466518,0.6149416673934476,2000.0,25.0,0.3333333333333333,1.3652123889719707,400.0,56.25,1.0,1.2090619551221675,aggregating,0.9753120287606025,0.944049409861531,0.9807546423488636,bivariate_enhancement
171,105.0,30.0,544.8495043687665,29.491639131598134,0.3096429499208357,4.043081635265462,10.133773894429865,0.0,0.20835313152017346,7.441278986514283,769.2307692307693,44.44444444444444,0.5,1.2549471261506067,769.2307692307693,44.44444444444444,0.5,1.2549471261506067,stable,0.9758837182888092,0.9423305804499864,0.9809699484940881,bivariate_enhancement
172,110.0,30.0,694.5074032815053,30.0,0.1772211185905751,7.85599337385964,0.0,0.0,0.15757306669578297,8.213797091861707,400.0,56.25,1.0,1.2090619551221675,10000.0,0.0,0.25,1.0,fragmenting,0.9778068797259148,0.9434394582923337,0.9821471947261444,bivariate_enhancement
173,115.0,30.0,691.5605535714128,30.0,0.0,5.039561614409353,0.0,0.0,0.15025363061261315,7.792439533045367,400.0,56.25,1.0,1.2090619551221675,10000.0,0.0,0.25,1.0,fragmenting,0.9810569854856037,0.9480972362619916,0.9843897809591717,bivariate_enhancement
174,120.0,30.0,688.6137038613205,30.0,0.0,2.307052728629989,0.0,0.0,0.14317916624913762,4.019114445298317,400.0,56.25,1.0,1.2090619551221675,10000.0,0.0,0.25,1.0,fragmenting,0.9851291202964199,0.9559564908578959,0.9874257504338326,bivariate_enhancement
175,0.0,35.0,426.76589981462985,22.931438878590548,0.4006102364275823,1.1850405231588597,115.09697794255125,0.0,0.23982373533762127,2.7716249239362596,2000.0,25.0,0.5,1.3652123889719707,2500.0,35.59322033898305,0.8,1.0459431618637296,expanding,0.9862542548347744,0.9884163181239085,0.9902908843615141,bivariate_enhancement
176,5.0,35.0,307.10382203571965,16.28354566865109,1.3816249441540662,2.4985907298946346,221.46326930158256,0.0,0.2729032232173034,1.8374899253281498,769.2307692307693,44.44444444444444,0.5,1.2549471261506067,769.2307692307693,44.44444444444444,0.5,1.2549471261506067,stable,0.982142064784489,0.9846907030712753,0.9870485111997944,bivariate_enhancement
177,10.0,35.0,187.44174425680947,9.635652458711638,2.362639651880551,7.093970165516649,327.82956066061377,0.0,0.266291622895531,1.3432014380790158,769.2307692307693,44.44444444444444,0.5,1.2549471261506067,769.2307692307693,44.44444444444444,0.5,1.2549471261506067,stable,0.978374024493789,0.9809922229957183,0.9837949076147497,bivariate_enhancement
178,15.0,35.0,164.16517137712341,8.3425095209513,2.184677242976467,10.066695656210557,348.5198476647792,0.0,0.0,2.270564074141626,769.2307692307693,44.44444444444444,0.5,1.2549471261506067,769.2307692307693,44.44444444444444,0.5,1.2549471261506067,stable,0.9753594320315726,0.9776398954893224,0.9810262285754263,bivariate_enhancement
179,20.0,35.0,162.3075995861538,8.239311088119656,1.7491643637100351,12.26946871674198,350.1710225900855,2.3946658504902283,0.0,2.6375940692608584,769.2307692307693,44.44444444444444,0.5,1.2549471261506067,769.2307692307693,44.44444444444444,0.5,1.2549471261506067,stable,0.9732521859201825,0.974664106449148,0.9792514053417012,bivariate_enhancement
180,25.0,35.0,270.141715172948,14.230095287386,0.5846436036112604,11.008473296551857,254.318475401824,3.464875713100504,0.0,2.7929291563730896,769.2307692307693,44.44444444444444,0.5,1.2549471261506067,769.2307692307693,44.44444444444444,0.5,1.2549471261506067,stable,0.971946752344865,0.9716612230694719,0.9785163639337083,bivariate_enhancement
181,30.0,35.0,417.9487483894102,22.44159713274501,0.0,5.447006943395889,122.93444587607985,4.026441375205526,0.11560651368825846,5.578729431125952,400.0,56.25,1.0,1.2090619551221675,10000.0,0.0,0.25,1.0,fragmenting,0.9712124787398853,0.9680568250598156,0.9783567211540755,bivariate_enhancement
182,35.0,35.0,453.0933167475518,24.394073152641766,0.0,3.506503002926414,91.69482955773174,4.949704356985579,0.18062842610220217,3.3048108952422464,769.2307692307693,44.44444444444444,0.5,1.2549471261506067,769.2307692307693,44.44444444444444,0.5,1.2549471261506067,stable,0.9708343677351378,0.9635567392475489,0.97837737984529,bivariate_enhancement
183,40.0,35.0,353.0429272757088,18.83571818198382,0.0,3.0241110139261576,180.62850908825885,6.307004122375671,0.22950791598049658,2.42590292704287,769.2307692307693,44.44444444444444,0.5,1.2549471261506067,769.2307692307693,44.44444444444444,0.5,1.2549471261506067,stable,0.9706555352261143,0.9583494116592792,0.978483454716307,bivariate_enhancement
184,45.0,35.0,271.5853285780912,14.310296032116176,0.03584759672947041,0.373808105355264,253.03526348614122,4.988861492165747,0.3613104279048047,-1.5328299715674447,400.0,56.25,1.0,1.2090619551221675,10000.0,0.0,0.25,1.0,fragmenting,0.9705032944388677,0.9529310199448962,0.9786583085499234,bivariate_enhancement
185,50.0,35.0,258.77927470728775,13.59884859484932,0.0,4.636579276715262,264.41842248241085,0.0,0.4034601870593482,2.6226421059146148,2000.0,25.0,0.3333333333333333,1.3652123889719707,400.0,56.25,1.0,1.2090619551221675,aggregating,0.9702195854876867,0.9477931570186829,0.9789071764018424,bivariate_enhancement
186,55.0,35.0,259.56296516422003,13.64238695356778,0.0,9.122235029241967,263.7218087429155,0.0,0.40460095757995074,4.695080777278952,2000.0,25.0,0.3333333333333333,1.3652123889719707,400.0,56.25,1.0,1.2090619551221675,aggregating,0.969888067962434,0.9433421569330167,0.9792157204846031,bivariate_enhancement
187,60.0,35.0,110.18255746531564,5.343475414739758,0.0,7.873894881046147,396.5043933641639,0.0,0.49225010616396886,4.168038102254276,2000.0,25.0,0.3333333333333333,1.3652123889719707,400.0,56.25,1.0,1.2090619551221675,aggregating,0.9698984230062032,0.9401184153918972,0.9795336763995502,bivariate_enhancement
188,65.0,35.0,-27.645252470556287,0.0,0.0,2.2175237865549438,519.01800219605,4.297511784585989,0.5527111403692686,4.793615296019329,400.0,56.25,1.0,1.2090619551221675,10000.0,0.0,0.25,1.0,fragmenting,0.9706257149574988,0.9389441854286557,0.9799247447654823,bivariate_enhancement
189,70.0,35.0,68.72226423747345,3.0401257909707473,0.0,0.0,433.35798734446803,0.1166910149694592,0.3264420368060639,0.37419188479160703,2000.0,25.0,0.3333333333333333,1.3652123889719707,400.0,56.25,1.0,1.2090619551221675,aggregating,0.9720209306841614,0.9403862307878836,0.980467592646566,bivariate_enhancement
190,75.0,35.0,188.62735840303864,9.701519911279924,0.9215451683887181,0.0,326.7756814195212,0.0,0.18086567186254549,2.1246619695553894,2000.0,25.0,0.5,1.3652123889719707,2500.0,35.59322033898305,0.8,1.0459431618637296,expanding,0.9735428716143316,0.9438398126825182,0.9809880961877527,bivariate_enhancement
191,80.0,35.0,230.77820112144286,12.043233395635715,1.4672582308284141,0.0,289.30826566982853,0.0,0.1252310273241875,0.7282685182463228,2000.0,25.0,0.3333333333333333,1.3652123889719707,400.0,56.25,1.0,1.2090619551221675,aggregating,0.9745539159744643,0.947567448541032,0.9811609040612034,bivariate_enhancement
192,85.0,35.0,243.7416883488756,12.763427130493088,1.7312554949220234,0.0,277.7851659121106,1.4122354718584726,0.0834993274094201,0.6482630751694306,2000.0,25.0,0.5,1.3652123889719707,2500.0,35.59322033898305,0.8,1.0459431618637296,expanding,0.9748652189351166,0.9496802273818469,0.9807903095712439,bivariate_enhancement
193,90.0,35.0,295.99034596757895,15.666130331532164,1.427488505730971,0.0,231.34191469548537,1.1652948655915165,0.07985532286445586,0.5106291620620934,2000.0,25.0,0.5,1.3652123889719707,2500.0,35.59322033898305,0.8,1.0459431618637296,expanding,0.97477249039573,0.9491722153446297,0.9800330006615267,bivariate_enhancement
194,95.0,35.0,380.97664557900765,20.387591421055983,0.6505846388027042,0.0,155.7985372631043,0.0,0.1181467833224089,0.6065897904881308,2000.0,25.0,0.5,1.3652123889719707,2500.0,35.59322033898305,0.8,1.0459431618637296,expanding,0.9745401991762739,0.9464428672898831,0.9793250581631072,bivariate_enhancement
195,100.0,35.0,463.49919028392674,24.97217723799593,0.24099376479048917,0.0,82.4451641920651,0.0,0.17936812163377905,2.831007361837119,769.2307692307693,44.44444444444444,0.5,1.2549471261506067,769.2307692307693,44.44444444444444,0.5,1.2549471261506067,stable,0.974434850291325,0.9430737971166623,0.9789919970378467,bivariate_enhancement
196,105.0,35.0,509.54654723908874,27.53036373550493,0.7500261633148155,2.4412077230713902,41.51418023192113,0.0,0.20042121852732192,1.9794386327658784,2000.0,25.0,0.3333333333333333,1.3652123889719707,400.0,56.25,1.0,1.2090619551221675,aggregating,0.9750476217908265,0.9411232706046629,0.97935773251223,bivariate_enhancement
197,110.0,35.0,551.2110447198588,29.845058039992153,1.051329436853183,3.8400155237552873,4.4790713601255305,0.0,0.17913261620573112,3.6393192539096133,2000.0,25.0,0.5,1.3652123889719707,2500.0,35.59322033898305,0.8,1.0459431618637296,expanding,0.9769206441829458,0.9422794223135131,0.9807587849971041,bivariate_enhancement
198,115.0,35.0,573.1526745658635,30.0,0.4178516479547263,4.025772118733568,0.0,0.0,0.1600414877734387,5.664147030543598,769.2307692307693,44.44444444444444,0.5,1.2549471261506067,769.2307692307693,44.44444444444444,0.5,1.2549471261506067,stable,0.980128028388097,0.9472371913182528,0.983269215158656,bivariate_enhancement
199,120.0,35.0,595.0943044118684,30.0,0.0,3.850033067446976,0.0,0.0,0.13486128157451854,6.329669734676238,769.2307692307693,44.44444444444444,0.5,1.2549471261506067,769.2307692307693,44.44444444444444,0.5,1.2549471261506067,stable,0.984243903648574,0.9554964509787408,0.9865783315125294,bivariate_enhancement
200,0.0,40.0,557.8208118962093,30.0,0.0,2.009452575896137,0.0,0.0,0.14158094071125688,4.739844788051737,400.0,56.25,1.0,1.2090619551221675,10000.0,0.0,0.25,1.0,fragmenting,0.9860879054483331,0.9887176106025308,0.9902843240387537,bivariate_enhancement
201,5.0,40.0,459.3099796385326,24.73944331325181,0.0,2.6895203684837328,86.16890698797101,0.0,0.23355919150759102,3.448633589274741,2000.0,25.0,0.5,1.3652123889719707,2500.0,35.59322033898305,0.8,1.0459431618637296,expanding,0.9823518614508309,0.9853395102137179,0.9873467067593917,bivariate_enhancement
202,10.0,40.0,360.79914738085597,19.26661929893644,0.0,6.740464916637961,173.73409121701692,0.0,0.2889713667954106,2.1907282259479492,2000.0,25.0,0.3333333333333333,1.3652123889719707,400.0,56.25,1.0,1.2090619551221675,aggregating,0.9790801123860459,0.9820762088392091,0.9845183469602697,bivariate_enhancement
203,15.0,40.0,363.95700380984687,19.442055767213716,0.002857536906671565,4.9264622253477945,170.92710772458054,1.1377425139579294,0.19496626186280103,3.805836778265346,400.0,56.25,1.0,1.2090619551221675,10000.0,0.0,0.25,1.0,fragmenting,0.9765328783463622,0.9791323279306423,0.9821885989257716,bivariate_enhancement
204,20.0,40.0,389.7079021692083,20.872661231622683,0.09235665632388601,2.2623031688250084,148.03742029403708,1.3790536445621535,0.10932061271957193,3.5786386293611407,769.2307692307693,44.44444444444444,0.5,1.2549471261506067,769.2307692307693,44.44444444444444,0.5,1.2549471261506067,stable,0.9746835079419793,0.9764279044950108,0.9807364851071003,bivariate_enhancement
205,25.0,40.0,460.91959498510715,24.82886638806151,0.0,2.336028561781823,84.73813779101587,0.2987252494003666,0.15390807201651457,3.3488367987523855,2000.0,25.0,0.3333333333333333,1.3652123889719707,400.0,56.25,1.0,1.2090619551221675,aggregating,0.9733252280507583,0.9735173917315817,0.9801772724526908,bivariate_enhancement
206,30.0,40.0,522.468675729602,28.248259762755666,0.0,1.507689671578841,30.027843795909348,0.0,0.22499628061985133,4.659601663879982,2000.0,25.0,0.5,1.3652123889719707,2500.0,35.59322033898305,0.8,1.0459431618637296,expanding,0.9723020237646914,0.9698508355143202,0.9800975675733858,bivariate_enhancement
207,35.0,40.0,437.5432635443912,23.530181308021735,0.0,3.1143542969551294,105.51709907165225,1.9041153624087372,0.14917726082218094,3.642219608338435,769.2307692307693,44.44444444444444,0.5,1.2549471261506067,769.2307692307693,44.44444444444444,0.5,1.2549471261506067,stable,0.9716231315872434,0.9651760815165199,0.9801327210078266,bivariate_enhancement
208,40.0,40.0,176.84845984353313,9.047136657974063,0.0,0.0,337.245813472415,8.62673023035167,0.12349698868222338,-0.7091121573566503,2000.0,25.0,0.3333333333333333,1.3652123889719707,400.0,56.25,1.0,1.2090619551221675,aggregating,0.9713500219679938,0.9597188250403613,0.9801315822582196,bivariate_enhancement
209,45.0,40.0,2.848343991724306,0.0,0.22888441417349098,0.0,491.91258311846724,11.515998653594323,0.33323945224537854,0.9878604626763283,400.0,56.25,1.0,1.2090619551221675,10000.0,0.0,0.25,1.0,fragmenting,0.9713640506984571,0.9540192910914101,0.9799737630901534,bivariate_enhancement
210,50.0,40.0,76.08139971501099,3.4489666508339436,0.0,1.491805925071545,426.8165335866569,3.45727819506372,0.4159921208014332,2.1482554887570036,2000.0,25.0,0.5,1.3652123889719707,2500.0,35.59322033898305,0.8,1.0459431618637296,expanding,0.9713952643982269,0.9485472017401281,0.9796411368190532,bivariate_enhancement
211,55.0,40.0,156.5650860144624,7.920282556359023,0.0,8.839196663241113,355.27547909825563,0.0,0.4124952461450456,4.832089589084741,2000.0,25.0,0.3333333333333333,1.3652123889719707,400.0,56.25,1.0,1.2090619551221675,aggregating,0.9713615530266284,0.9436146604721312,0.97927943893506,bivariate_enhancement
212,60.0,40.0,68.84501841109785,3.046945467283214,0.0,6.796364802829725,433.24887252346855,0.0,0.40007675961001,6.489321451488934,2000.0,25.0,0.5,1.3652123889719707,2500.0,35.59322033898305,0.8,1.0459431618637296,expanding,0.9715169067962964,0.9397809383413879,0.9790441154077186,bivariate_enhancement
213,65.0,40.0,-6.283790534311279,0.0,0.0,3.0939766082436484,500.0300360304989,3.4138457494473395,0.36826123679081774,0.6165662121203281,2000.0,25.0,0.3333333333333333,1.3652123889719707,400.0,56.25,1.0,1.2090619551221675,aggregating,0.9721665175210111,0.9379971058358577,0.9791093505713035,bivariate_enhancement
214,70.0,40.0,15.745096689137554,0.09694981606319741,0.0,0.0,480.4488029429889,1.7467973846678249,0.2420179963534202,-1.1637345044160259,2000.0,25.0,0.3333333333333333,1.3652123889719707,400.0,56.25,1.0,1.2090619551221675,aggregating,0.9732430916167597,0.9389018896142768,0.9795314654914284,bivariate_enhancement
215,75.0,40.0,54.91548798573899,2.2730826658743886,1.765942159564172,0.0,445.6306773460098,0.23325184186808717,0.13905833715454718,-0.6816631936003926,2000.0,25.0,0.3333333333333333,1.3652123889719707,400.0,56.25,1.0,1.2090619551221675,aggregating,0.9742164036188631,0.9419099600094369,0.9799850142110165,bivariate_enhancement
216,80.0,40.0,100.96326427648478,4.83129245980471,1.6255292803468357,0.0,404.6993206431246,0.0,0.17051056741228393,0.2642621389056058,2000.0,25.0,0.3333333333333333,1.3652123889719707,400.0,56.25,1.0,1.2090619551221675,aggregating,0.9745138459693665,0.9452535311076155,0.9800083958922607,bivariate_enhancement
217,85.0,40.0,147.73362632596803,7.429645906998225,0.5903811887783935,0.0,363.1256654880284,0.0,0.23111073639760232,0.2531487121291855,769.2307692307693,44.44444444444444,0.5,1.2549471261506067,769.2307692307693,44.44444444444444,0.5,1.2549471261506067,stable,0.9741230910400994,0.9469706105292083,0.9794019773587985,bivariate_enhancement
218,90.0,40.0,279.80871773507795,14.767150985282107,0.11460906610131028,0.0,245.72558423548628,0.260031066866377,0.21124095897282186,-1.2855322904576578,2000.0,25.0,0.3333333333333333,1.3652123889719707,400.0,56.25,1.0,1.2090619551221675,aggregating,0.9736319435681186,0.9460327102285732,0.9784821812874643,bivariate_enhancement
219,95.0,40.0,482.9710836105428,26.0539490894746,0.10498358416703235,1.2679256573762507,65.13681456840641,1.563784368662186,0.19740394787199894,2.054824352509006,2000.0,25.0,0.3333333333333333,1.3652123889719707,400.0,56.25,1.0,1.2090619551221675,aggregating,0.9734243115374148,0.9429114772505283,0.9777866329746236,bivariate_enhancement
220,100.0,40.0,554.8276979997073,30.0,0.41489346778659075,4.838447540327406,1.2642684447046193,0.04731286634593565,0.2132938566966235,5.430047071578638,2000.0,25.0,0.3333333333333333,1.3652123889719707,400.0,56.25,1.0,1.2090619551221675,aggregating,0.9735009078365767,0.9393589694508138,0.9776021131419098,bivariate_enhancement
221,105.0,40.0,376.7803899783215,20.15446610990675,1.7599557135360968,0.0,159.528542241492,0.0,0.19101811981095473,3.502605844621913,769.2307692307693,44.44444444444444,0.5,1.2549471261506067,769.2307692307693,44.44444444444444,0.5,1.2549471261506067,stable,0.9742336957345069,0.9375976208960992,0.9781849050243012,bivariate_enhancement
222,110.0,40.0,265.2574708432168,13.958748380178713,2.879914268563919,0.0,258.6600259171406,0.0,0.2272210665355567,3.057965622287358,2000.0,25.0,0.5,1.3652123889719707,2500.0,35.59322033898305,0.8,1.0459431618637296,expanding,0.9761336049599643,0.9393445051904465,0.9797927039016446,bivariate_enhancement
223,115.0,40.0,453.09430169637767,24.39412787202098,2.986906215344176,0.3187825254216454,91.69395404766432,0.0,0.21836753486127594,1.0196327336445061,2000.0,25.0,0.5,1.3652123889719707,2500.0,35.59322033898305,0.8,1.0459431618637296,expanding,0.9793278151710237,0.9451697330722869,0.9824553086755542,bivariate_enhancement
224,120.0,40.0,640.9311325495386,30.0,3.0938981621244332,6.820739356651999,0.0,0.0,0.1059697312370328,7.704559343195717,769.2307692307693,44.44444444444444,0.5,1.2549471261506067,769.2307692307693,44.44444444444444,0.5,1.2549471261506067,stable,0.983465419947501,0.9543557926950683,0.9858809311187755,bivariate_enhancement
225,0.0,45.0,555.6625509099713,30.0,0.0,1.9495009135546737,0.5221769689144082,0.0,0.1340225242073101,2.480559792607485,769.2307692307693,44.44444444444444,0.5,1.2549471261506067,769.2307692307693,44.44444444444444,0.5,1.2549471261506067,stable,0.9858725468618598,0.9887991115560733,0.9902670755313008,bivariate_enhancement
226,5.0,45.0,514.0009614592761,27.777831192182006,0.0,1.7069223294639002,37.55470092508793,0.0,0.18559576443330636,1.0280466888701176,2000.0,25.0,0.5,1.3652123889719707,2500.0,35.59322033898305,0.8,1.0459431618637296,expanding,0.9823992097574376,0.9856531810120434,0.9875904393171323,bivariate_enhancement
227,10.0,45.0,472.33937200858077,25.463298444921154,0.0,3.132927520303559,74.58722488126153,0.40491380661780174,0.22412822410954672,3.026952311700079,2000.0,25.0,0.3333333333333333,1.3652123889719707,400.0,56.25,1.0,1.2090619551221675,aggregating,0.9794822034814958,0.9827121898520415,0.9851233553825169,bivariate_enhancement
228,15.0,45.0,509.53436300504956,27.529686833613862,0.0,1.833112576788268,41.5250106621782,0.0,0.19652923058784086,2.1806026310698794,769.2307692307693,44.44444444444444,0.5,1.2549471261506067,769.2307692307693,44.44444444444444,0.5,1.2549471261506067,stable,0.977283550527925,0.980110189986826,0.983138700902273,bivariate_enhancement
229,20.0,45.0,564.2530385453325,30.0,0.0,3.0031657415780955,0.0,0.0,0.21429043764196787,4.321250973276128,400.0,56.25,1.0,1.2090619551221675,10000.0,0.0,0.25,1.0,fragmenting,0.9756560730819066,0.9777075352602533,0.9818800759003492,bivariate_enhancement
230,25.0,45.0,614.291236556698,30.0,0.0,3.248363194529971,0.0,0.0,0.28863976072912295,3.4745797367962634,2000.0,25.0,0.5,1.3652123889719707,2500.0,35.59322033898305,0.8,1.0459431618637296,expanding,0.9743096666433394,0.9750676690529697,0.9813705760349042,bivariate_enhancement
231,30.0,45.0,613.0825047588858,30.0,0.0,1.1057028201967198,0.0,0.0,0.3271722172138698,3.672706856403499,2000.0,25.0,0.3333333333333333,1.3652123889719707,400.0,56.25,1.0,1.2090619551221675,aggregating,0.9731157385123821,0.971664455083561,0.9813107803437234,bivariate_enhancement
232,35.0,45.0,459.5661231600668,24.7536735088926,0.0,2.330221709690856,85.9412238577184,2.2511040068071626,0.15668524822278843,3.3702467772320692,2000.0,25.0,0.5,1.3652123889719707,2500.0,35.59322033898305,0.8,1.0459431618637296,expanding,0.9722238642416982,0.9672085944234433,0.9813533319592647,bivariate_enhancement
233,40.0,45.0,123.28056180003932,6.071142322224406,0.16086125771687915,0.0,384.8617228444095,12.439944074850018,0.0,0.1475354124509855,2000.0,25.0,0.5,1.3652123889719707,2500.0,35.59322033898305,0.8,1.0459431618637296,expanding,0.9718460460514121,0.9618694014387873,0.981295952681987,bivariate_enhancement
234,45.0,45.0,-94.03593592004091,0.0,0.2834941657952078,0.0,578.0319430400364,17.962778040096346,0.18786728232581196,0.43558490478943274,2000.0,25.0,0.3333333333333333,1.3652123889719707,400.0,56.25,1.0,1.2090619551221675,aggregating,0.9719265683105841,0.9562070448729657,0.9809275146704908,bivariate_enhancement
235,50.0,45.0,18.92230792612019,0.27346155145112183,0.0,0.0,477.624615176782,9.893794228777786,0.38024544770598234,-1.380174692193343,400.0,56.25,1.0,1.2090619551221675,10000.0,0.0,0.25,1.0,fragmenting,0.972173000422534,0.9507351157694623,0.9801669910944676,bivariate_enhancement
236,55.0,45.0,133.396654058946,6.633147447719223,0.0,8.096903917282127,375.86964083649247,0.9860634063358813,0.4278860914289408,5.66926970580082,2000.0,25.0,0.5,1.3652123889719707,2500.0,35.59322033898305,0.8,1.0459431618637296,expanding,0.9724155608370139,0.9456935023589124,0.9792356127206574,bivariate_enhancement
237,60.0,45.0,67.67344516268494,2.9818580645936077,0.0,6.56276118104839,434.2902709665023,0.9278850092732034,0.33670257213600985,3.6180057485629535,2000.0,25.0,0.5,1.3652123889719707,2500.0,35.59322033898305,0.8,1.0459431618637296,expanding,0.9727758552653399,0.9414596807050962,0.9784984469707306,bivariate_enhancement
238,65.0,45.0,15.580155819302242,0.08778643440567979,0.0,4.049805591362249,480.59541704950914,0.8139981115083372,0.2178077066403476,4.783974351195765,2000.0,25.0,0.3333333333333333,1.3652123889719707,400.0,56.25,1.0,1.2090619551221675,aggregating,0.9734529434650886,0.9388732222759222,0.9782956577995032,bivariate_enhancement
239,70.0,45.0,-20.610570166651087,0.0,0.0,0.0,512.7649512592454,1.4416660483131172,0.12368218859639368,0.5056251804883815,2000.0,25.0,0.3333333333333333,1.3652123889719707,400.0,56.25,1.0,1.2090619551221675,aggregating,0.9743427284443129,0.9386565508001099,0.9786376623094222,bivariate_enhancement
